"date","number of sims","sample size","chooser","chooser_params","prior.i","prior.j","prior.k","prior.l","power","ENS"
2024-07-18,100,2,"DTL",2,100,1,6,4,0,0.797029702970297
2024-07-18,100,4,"DTL",2,100,1,6,4,0,0.801980198019802
2024-07-18,100,8,"DTL",2,100,1,6,4,0.0198019801980198,0.811881188118812
2024-07-18,100,16,"DTL",2,100,1,6,4,0.227722772277228,0.810024752475248
2024-07-18,100,32,"DTL",2,100,1,6,4,0.663366336633663,0.818069306930693
2024-07-18,100,64,"DTL",2,100,1,6,4,0.930693069306931,0.825804455445544
2024-07-18,100,128,"DTL",2,100,1,6,4,0.98019801980198,0.845993193069307
2024-07-18,100,256,"DTL",2,100,1,6,4,0.99009900990099,0.865408415841584
2024-07-18,100,512,"DTL",2,100,1,6,4,0.99009900990099,0.885539139851485
2024-07-18,100,2,"DTL",6,100,1,6,4,0,0.762376237623762
2024-07-18,100,4,"DTL",6,100,1,6,4,0,0.772277227722772
2024-07-18,100,8,"DTL",6,100,1,6,4,0.0396039603960396,0.78960396039604
2024-07-18,100,16,"DTL",6,100,1,6,4,0.287128712871287,0.800742574257426
2024-07-18,100,32,"DTL",6,100,1,6,4,0.663366336633663,0.811571782178218
2024-07-18,100,64,"DTL",6,100,1,6,4,0.861386138613862,0.826423267326733
2024-07-18,100,128,"DTL",6,100,1,6,4,0.97029702970297,0.848777846534653
2024-07-18,100,256,"DTL",6,100,1,6,4,0.99009900990099,0.868695853960396
2024-07-18,100,512,"DTL",6,100,1,6,4,0.99009900990099,0.888072400990099
2024-07-18,100,2,"DBCD",0,100,1,6,4,0,0.762376237623762
2024-07-18,100,4,"DBCD",0,100,1,6,4,0,0.76980198019802
2024-07-18,100,8,"DBCD",0,100,1,6,4,0.0495049504950495,0.814356435643564
2024-07-18,100,16,"DBCD",0,100,1,6,4,0.376237623762376,0.866955445544554
2024-07-18,100,32,"DBCD",0,100,1,6,4,0.613861386138614,0.910581683168317
2024-07-18,100,64,"DBCD",0,100,1,6,4,0.841584158415842,0.938737623762376
2024-07-18,100,128,"DBCD",0,100,1,6,4,0.95049504950495,0.953047648514851
2024-07-18,100,256,"DBCD",0,100,1,6,4,0.98019801980198,0.961594987623762
2024-07-18,100,512,"DBCD",0,100,1,6,4,0.99009900990099,0.96538521039604
2024-07-18,100,2,"DBCD",2,100,1,6,4,0,0.787128712871287
2024-07-18,100,4,"DBCD",2,100,1,6,4,0,0.78960396039604
2024-07-18,100,8,"DBCD",2,100,1,6,4,0.0099009900990099,0.850247524752475
2024-07-18,100,16,"DBCD",2,100,1,6,4,0.217821782178218,0.904084158415842
2024-07-18,100,32,"DBCD",2,100,1,6,4,0.326732673267327,0.936571782178218
2024-07-18,100,64,"DBCD",2,100,1,6,4,0.722772277227723,0.953434405940594
2024-07-18,100,128,"DBCD",2,100,1,6,4,0.881188118811881,0.963954207920792
2024-07-18,100,256,"DBCD",2,100,1,6,4,0.98019801980198,0.968401918316832
2024-07-18,100,512,"DBCD",2,100,1,6,4,0.99009900990099,0.970877165841584
2024-07-18,100,2,"DBCD",4,100,1,6,4,0,0.787128712871287
2024-07-18,100,4,"DBCD",4,100,1,6,4,0,0.806930693069307
2024-07-18,100,8,"DBCD",4,100,1,6,4,0,0.870049504950495
2024-07-18,100,16,"DBCD",4,100,1,6,4,0.108910891089109,0.913366336633663
2024-07-18,100,32,"DBCD",4,100,1,6,4,0.217821782178218,0.940903465346535
2024-07-18,100,64,"DBCD",4,100,1,6,4,0.702970297029703,0.959158415841584
2024-07-18,100,128,"DBCD",4,100,1,6,4,0.871287128712871,0.967357673267327
2024-07-18,100,256,"DBCD",4,100,1,6,4,0.97029702970297,0.970413056930693
2024-07-18,100,512,"DBCD",4,100,1,6,4,0.98019801980198,0.971573329207921
2024-07-18,100,2,"tw",1/2,100,1,6,4,0,0.97029702970297
2024-07-18,100,4,"tw",1/2,100,1,6,4,0,0.98019801980198
2024-07-18,100,8,"tw",1/2,100,1,6,4,0,0.976485148514852
2024-07-18,100,16,"tw",1/2,100,1,6,4,0,0.974628712871287
2024-07-18,100,32,"tw",1/2,100,1,6,4,0.0495049504950495,0.977722772277228
2024-07-18,100,64,"tw",1/2,100,1,6,4,0.0792079207920792,0.979579207920792
2024-07-18,100,128,"tw",1/2,100,1,6,4,0.118811881188119,0.979579207920792
2024-07-18,100,256,"tw",1/2,100,1,6,4,0.148514851485148,0.980971534653465
2024-07-18,100,512,"tw",1/2,100,1,6,4,0.227722772277228,0.980352722772277
2024-07-18,100,2,"balanced",NA,100,1,10,1,0,0.920792079207921
2024-07-18,100,4,"balanced",NA,100,1,10,1,0,0.933168316831683
2024-07-18,100,8,"balanced",NA,100,1,10,1,0,0.939356435643564
2024-07-18,100,16,"balanced",NA,100,1,10,1,0,0.936881188118812
2024-07-18,100,32,"balanced",NA,100,1,10,1,0.0495049504950495,0.936262376237624
2024-07-18,100,64,"balanced",NA,100,1,10,1,0.158415841584158,0.937964108910891
2024-07-18,100,128,"balanced",NA,100,1,10,1,0.326732673267327,0.940516707920792
2024-07-18,100,256,"balanced",NA,100,1,10,1,0.504950495049505,0.941096844059406
2024-07-18,100,512,"balanced",NA,100,1,10,1,0.683168316831683,0.939607827970297
2024-07-18,100,2,"thomper",NA,100,1,10,1,0,0.965346534653466
2024-07-18,100,4,"thomper",NA,100,1,10,1,0,0.975247524752475
2024-07-18,100,8,"thomper",NA,100,1,10,1,0,0.97029702970297
2024-07-18,100,16,"thomper",NA,100,1,10,1,0.0099009900990099,0.972772277227723
2024-07-18,100,32,"thomper",NA,100,1,10,1,0.0693069306930693,0.974009900990099
2024-07-18,100,64,"thomper",NA,100,1,10,1,0.138613861386139,0.973545792079208
2024-07-18,100,128,"thomper",NA,100,1,10,1,0.277227722772277,0.975092821782178
2024-07-18,100,256,"thomper",NA,100,1,10,1,0.316831683168317,0.976098391089109
2024-07-18,100,512,"thomper",NA,100,1,10,1,0.455445544554455,0.977394028465347
2024-07-18,100,2,"DTL",0,100,1,10,1,0,0.920792079207921
2024-07-18,100,4,"DTL",0,100,1,10,1,0,0.925742574257426
2024-07-18,100,8,"DTL",0,100,1,10,1,0,0.938118811881188
2024-07-18,100,16,"DTL",0,100,1,10,1,0.0198019801980198,0.940594059405941
2024-07-18,100,32,"DTL",0,100,1,10,1,0.0792079207920792,0.943688118811881
2024-07-18,100,64,"DTL",0,100,1,10,1,0.217821782178218,0.941986386138614
2024-07-18,100,128,"DTL",0,100,1,10,1,0.415841584158416,0.942063737623762
2024-07-18,100,256,"DTL",0,100,1,10,1,0.574257425742574,0.942914603960396
2024-07-18,100,512,"DTL",0,100,1,10,1,0.712871287128713,0.947942450495049
2024-07-18,100,2,"DTL",2,100,1,10,1,0,0.960396039603961
2024-07-18,100,4,"DTL",2,100,1,10,1,0,0.935643564356436
2024-07-18,100,8,"DTL",2,100,1,10,1,0,0.940594059405941
2024-07-18,100,16,"DTL",2,100,1,10,1,0.0099009900990099,0.943688118811881
2024-07-18,100,32,"DTL",2,100,1,10,1,0.0396039603960396,0.943997524752475
2024-07-18,100,64,"DTL",2,100,1,10,1,0.188118811881188,0.94322400990099
2024-07-18,100,128,"DTL",2,100,1,10,1,0.405940594059406,0.945080445544554
2024-07-18,100,256,"DTL",2,100,1,10,1,0.534653465346535,0.948251856435643
2024-07-18,100,512,"DTL",2,100,1,10,1,0.702970297029703,0.950997834158416
2024-07-18,100,2,"DTL",6,100,1,10,1,0,0.940594059405941
2024-07-18,100,4,"DTL",6,100,1,10,1,0,0.935643564356436
2024-07-18,100,8,"DTL",6,100,1,10,1,0.0099009900990099,0.934405940594059
2024-07-18,100,16,"DTL",6,100,1,10,1,0.0099009900990099,0.942450495049505
2024-07-18,100,32,"DTL",6,100,1,10,1,0.0495049504950495,0.942141089108911
2024-07-18,100,64,"DTL",6,100,1,10,1,0.178217821782178,0.940439356435643
2024-07-18,100,128,"DTL",6,100,1,10,1,0.336633663366337,0.941212871287129
2024-07-18,100,256,"DTL",6,100,1,10,1,0.564356435643564,0.943417388613861
2024-07-18,100,512,"DTL",6,100,1,10,1,0.683168316831683,0.94490640470297
2024-07-18,100,2,"DBCD",0,100,1,10,1,0,0.935643564356436
2024-07-18,100,4,"DBCD",0,100,1,10,1,0,0.940594059405941
2024-07-18,100,8,"DBCD",0,100,1,10,1,0,0.950495049504951
2024-07-18,100,16,"DBCD",0,100,1,10,1,0.0396039603960396,0.951732673267327
2024-07-18,100,32,"DBCD",0,100,1,10,1,0.099009900990099,0.95730198019802
2024-07-18,100,64,"DBCD",0,100,1,10,1,0.158415841584158,0.961788366336634
2024-07-18,100,128,"DBCD",0,100,1,10,1,0.356435643564357,0.965346534653465
2024-07-18,100,256,"DBCD",0,100,1,10,1,0.524752475247524,0.968517945544554
2024-07-18,100,512,"DBCD",0,100,1,10,1,0.633663366336633,0.971495977722772
2024-07-18,100,2,"DBCD",2,100,1,10,1,0,0.940594059405941
2024-07-18,100,4,"DBCD",2,100,1,10,1,0,0.935643564356436
2024-07-18,100,8,"DBCD",2,100,1,10,1,0,0.943069306930693
2024-07-18,100,16,"DBCD",2,100,1,10,1,0.0099009900990099,0.95049504950495
2024-07-18,100,32,"DBCD",2,100,1,10,1,0.0297029702970297,0.959467821782178
2024-07-18,100,64,"DBCD",2,100,1,10,1,0.217821782178218,0.96720297029703
2024-07-18,100,128,"DBCD",2,100,1,10,1,0.396039603960396,0.971225247524752
2024-07-18,100,256,"DBCD",2,100,1,10,1,0.544554455445545,0.974241955445545
2024-07-18,100,512,"DBCD",2,100,1,10,1,0.702970297029703,0.976098391089109
2024-07-18,100,2,"DBCD",4,100,1,10,1,0,0.940594059405941
2024-07-18,100,4,"DBCD",4,100,1,10,1,0,0.935643564356436
2024-07-18,100,8,"DBCD",4,100,1,10,1,0,0.940594059405941
2024-07-18,100,16,"DBCD",4,100,1,10,1,0.0099009900990099,0.953589108910891
2024-07-18,100,32,"DBCD",4,100,1,10,1,0.0198019801980198,0.958539603960396
2024-07-18,100,64,"DBCD",4,100,1,10,1,0.227722772277228,0.965037128712871
2024-07-18,100,128,"DBCD",4,100,1,10,1,0.415841584158416,0.967125618811881
2024-07-18,100,256,"DBCD",4,100,1,10,1,0.574257425742574,0.971070544554455
2024-07-18,100,512,"DBCD",4,100,1,10,1,0.673267326732673,0.972366181930693
2024-07-18,100,2,"tw",1/2,100,1,10,1,0,0.97029702970297
2024-07-18,100,4,"tw",1/2,100,1,10,1,0,0.975247524752475
2024-07-18,100,8,"tw",1/2,100,1,10,1,0,0.971534653465346
2024-07-18,100,16,"tw",1/2,100,1,10,1,0.0099009900990099,0.971534653465347
2024-07-18,100,32,"tw",1/2,100,1,10,1,0.0495049504950495,0.973391089108911
2024-07-18,100,64,"tw",1/2,100,1,10,1,0.158415841584158,0.972772277227723
2024-07-18,100,128,"tw",1/2,100,1,10,1,0.356435643564356,0.974706064356436
2024-07-18,100,256,"tw",1/2,100,1,10,1,0.495049504950495,0.975943688118812
2024-07-18,100,512,"tw",1/2,100,1,10,1,0.653465346534653,0.977935488861386
2024-07-18,100,2,"balanced",NA,100,1,10,10,0,0.603960396039604
2024-07-18,100,4,"balanced",NA,100,1,10,10,0,0.678217821782178
2024-07-18,100,8,"balanced",NA,100,1,10,10,0.0594059405940594,0.704207920792079
2024-07-18,100,16,"balanced",NA,100,1,10,10,0.346534653465346,0.719059405940594
2024-07-18,100,32,"balanced",NA,100,1,10,10,0.831683168316832,0.733601485148515
2024-07-18,100,64,"balanced",NA,100,1,10,10,0.98019801980198,0.734375
2024-07-18,100,128,"balanced",NA,100,1,10,10,0.99009900990099,0.736772896039604
2024-07-18,100,256,"balanced",NA,100,1,10,10,0.99009900990099,0.73410426980198
2024-07-18,100,512,"balanced",NA,100,1,10,10,0.99009900990099,0.735535272277228
2024-07-18,100,2,"thomper",NA,100,1,10,10,0,0.99009900990099
2024-07-18,100,4,"thomper",NA,100,1,10,10,0,0.977722772277228
2024-07-18,100,8,"thomper",NA,100,1,10,10,0,0.982673267326733
2024-07-18,100,16,"thomper",NA,100,1,10,10,0,0.982673267326733
2024-07-18,100,32,"thomper",NA,100,1,10,10,0,0.981745049504951
2024-07-18,100,64,"thomper",NA,100,1,10,10,0,0.981745049504951
2024-07-18,100,128,"thomper",NA,100,1,10,10,0,0.981203589108911
2024-07-18,100,256,"thomper",NA,100,1,10,10,0,0.981745049504951
2024-07-18,100,512,"thomper",NA,100,1,10,10,0,0.981977103960396
2024-07-18,100,2,"DTL",0,100,1,10,10,0,0.732673267326732
2024-07-18,100,4,"DTL",0,100,1,10,10,0,0.735148514851485
2024-07-18,100,8,"DTL",0,100,1,10,10,0.0693069306930693,0.762376237623762
2024-07-18,100,16,"DTL",0,100,1,10,10,0.267326732673267,0.785272277227723
2024-07-18,100,32,"DTL",0,100,1,10,10,0.752475247524752,0.794863861386139
2024-07-18,100,64,"DTL",0,100,1,10,10,0.97029702970297,0.812190594059406
2024-07-18,100,128,"DTL",0,100,1,10,10,0.99009900990099,0.830368193069307
2024-07-18,100,256,"DTL",0,100,1,10,10,0.99009900990099,0.854269801980198
2024-07-18,100,512,"DTL",0,100,1,10,10,0.99009900990099,0.87877088490099
2024-07-18,100,2,"DTL",2,100,1,10,10,0,0.688118811881188
2024-07-18,100,4,"DTL",2,100,1,10,10,0,0.732673267326733
2024-07-18,100,8,"DTL",2,100,1,10,10,0.099009900990099,0.751237623762376
2024-07-18,100,16,"DTL",2,100,1,10,10,0.366336633663366,0.767945544554456
2024-07-18,100,32,"DTL",2,100,1,10,10,0.801980198019802,0.790222772277228
2024-07-18,100,64,"DTL",2,100,1,10,10,0.95049504950495,0.811881188118812
2024-07-18,100,128,"DTL",2,100,1,10,10,0.99009900990099,0.832147277227723
2024-07-18,100,256,"DTL",2,100,1,10,10,0.99009900990099,0.854269801980198
2024-07-18,100,512,"DTL",2,100,1,10,10,0.99009900990099,0.878732209158416
2024-07-18,100,2,"DTL",6,100,1,10,10,0,0.777227722772277
2024-07-18,100,4,"DTL",6,100,1,10,10,0,0.752475247524752
2024-07-18,100,8,"DTL",6,100,1,10,10,0.0891089108910891,0.75990099009901
2024-07-18,100,16,"DTL",6,100,1,10,10,0.366336633663366,0.778465346534653
2024-07-18,100,32,"DTL",6,100,1,10,10,0.792079207920792,0.779393564356436
2024-07-18,100,64,"DTL",6,100,1,10,10,0.97029702970297,0.795018564356436
2024-07-18,100,128,"DTL",6,100,1,10,10,0.99009900990099,0.819538985148515
2024-07-18,100,256,"DTL",6,100,1,10,10,0.99009900990099,0.849938118811881
2024-07-18,100,512,"DTL",6,100,1,10,10,0.99009900990099,0.877320544554455
2024-07-18,100,2,"DBCD",0,100,1,10,10,0,0.772277227722772
2024-07-18,100,4,"DBCD",0,100,1,10,10,0,0.737623762376238
2024-07-18,100,8,"DBCD",0,100,1,10,10,0.0693069306930693,0.803217821782178
2024-07-18,100,16,"DBCD",0,100,1,10,10,0.356435643564356,0.858910891089109
2024-07-18,100,32,"DBCD",0,100,1,10,10,0.722772277227723,0.905940594059406
2024-07-18,100,64,"DBCD",0,100,1,10,10,0.910891089108911,0.931311881188119
2024-07-18,100,128,"DBCD",0,100,1,10,10,0.97029702970297,0.950727103960396
2024-07-18,100,256,"DBCD",0,100,1,10,10,0.99009900990099,0.959970606435644
2024-07-18,100,512,"DBCD",0,100,1,10,10,0.99009900990099,0.965443224009901
2024-07-18,100,2,"DBCD",2,100,1,10,10,0,0.762376237623762
2024-07-18,100,4,"DBCD",2,100,1,10,10,0,0.742574257425743
2024-07-18,100,8,"DBCD",2,100,1,10,10,0,0.834158415841584
2024-07-18,100,16,"DBCD",2,100,1,10,10,0.336633663366337,0.893564356435643
2024-07-18,100,32,"DBCD",2,100,1,10,10,0.415841584158416,0.932549504950495
2024-07-18,100,64,"DBCD",2,100,1,10,10,0.871287128712872,0.952042079207921
2024-07-18,100,128,"DBCD",2,100,1,10,10,0.940594059405941,0.960628094059406
2024-07-18,100,256,"DBCD",2,100,1,10,10,0.97029702970297,0.965965346534653
2024-07-18,100,512,"DBCD",2,100,1,10,10,0.99009900990099,0.96666150990099
2024-07-18,100,2,"DBCD",4,100,1,10,10,0,0.742574257425743
2024-07-18,100,4,"DBCD",4,100,1,10,10,0,0.732673267326733
2024-07-18,100,8,"DBCD",4,100,1,10,10,0,0.831683168316832
2024-07-18,100,16,"DBCD",4,100,1,10,10,0.287128712871287,0.902846534653465
2024-07-18,100,32,"DBCD",4,100,1,10,10,0.376237623762376,0.938428217821782
2024-07-18,100,64,"DBCD",4,100,1,10,10,0.861386138613861,0.957611386138614
2024-07-18,100,128,"DBCD",4,100,1,10,10,0.96039603960396,0.966970915841584
2024-07-18,100,256,"DBCD",4,100,1,10,10,0.99009900990099,0.968866027227723
2024-07-18,100,512,"DBCD",4,100,1,10,10,0.99009900990099,0.970741800742574
2024-07-18,100,2,"tw",1/2,100,1,10,10,0,0.99009900990099
2024-07-18,100,4,"tw",1/2,100,1,10,10,0,0.985148514851485
2024-07-18,100,8,"tw",1/2,100,1,10,10,0,0.985148514851485
2024-07-18,100,16,"tw",1/2,100,1,10,10,0,0.982673267326733
2024-07-18,100,32,"tw",1/2,100,1,10,10,0,0.982982673267327
2024-07-18,100,64,"tw",1/2,100,1,10,10,0,0.980352722772277
2024-07-18,100,128,"tw",1/2,100,1,10,10,0,0.980275371287129
2024-07-18,100,256,"tw",1/2,100,1,10,10,0,0.979772586633663
2024-07-18,100,512,"tw",1/2,100,1,10,10,0,0.980236695544555
2024-07-18,100,2,"balanced",NA,100,1,420,300,0,0.623762376237624
2024-07-18,100,4,"balanced",NA,100,1,420,300,0,0.70049504950495
2024-07-18,100,8,"balanced",NA,100,1,420,300,0.0495049504950495,0.737623762376238
2024-07-18,100,16,"balanced",NA,100,1,420,300,0.168316831683168,0.756806930693069
2024-07-18,100,32,"balanced",NA,100,1,420,300,0.732673267326733,0.764851485148515
2024-07-18,100,64,"balanced",NA,100,1,420,300,0.99009900990099,0.769183168316832
2024-07-18,100,128,"balanced",NA,100,1,420,300,0.99009900990099,0.776918316831683
2024-07-18,100,256,"balanced",NA,100,1,420,300,0.99009900990099,0.779354888613861
2024-07-18,100,512,"balanced",NA,100,1,420,300,0.99009900990099,0.780515160891089
2024-07-18,100,2,"thomper",NA,100,1,420,300,0,0.97029702970297
2024-07-18,100,4,"thomper",NA,100,1,420,300,0,0.972772277227723
2024-07-18,100,8,"thomper",NA,100,1,420,300,0,0.975247524752475
2024-07-18,100,16,"thomper",NA,100,1,420,300,0,0.97710396039604
2024-07-18,100,32,"thomper",NA,100,1,420,300,0,0.975556930693069
2024-07-18,100,64,"thomper",NA,100,1,420,300,0,0.976949257425743
2024-07-18,100,128,"thomper",NA,100,1,420,300,0,0.976407797029703
2024-07-18,100,256,"thomper",NA,100,1,420,300,0,0.976949257425743
2024-07-18,100,512,"thomper",NA,100,1,420,300,0,0.977123298267327
2024-07-18,100,2,"DTL",0,100,1,420,300,0,0.752475247524752
2024-07-18,100,4,"DTL",0,100,1,420,300,0,0.78960396039604
2024-07-18,100,8,"DTL",0,100,1,420,300,0.0198019801980198,0.797029702970297
2024-07-18,100,16,"DTL",0,100,1,420,300,0.257425742574258,0.79269801980198
2024-07-18,100,32,"DTL",0,100,1,420,300,0.702970297029703,0.817450495049505
2024-07-18,100,64,"DTL",0,100,1,420,300,0.99009900990099,0.827042079207921
2024-07-18,100,128,"DTL",0,100,1,420,300,0.99009900990099,0.842899133663366
2024-07-18,100,256,"DTL",0,100,1,420,300,0.99009900990099,0.86173422029703
2024-07-18,100,512,"DTL",0,100,1,420,300,0.99009900990099,0.882773824257426
2024-07-18,100,2,"DTL",2,100,1,420,300,0,0.772277227722772
2024-07-18,100,4,"DTL",2,100,1,420,300,0,0.804455445544555
2024-07-18,100,8,"DTL",2,100,1,420,300,0.0198019801980198,0.793316831683168
2024-07-18,100,16,"DTL",2,100,1,420,300,0.227722772277228,0.805074257425743
2024-07-18,100,32,"DTL",2,100,1,420,300,0.792079207920792,0.811881188118812
2024-07-18,100,64,"DTL",2,100,1,420,300,0.97029702970297,0.82549504950495
2024-07-18,100,128,"DTL",2,100,1,420,300,0.99009900990099,0.84011448019802
2024-07-18,100,256,"DTL",2,100,1,420,300,0.99009900990099,0.860844678217822
2024-07-18,100,512,"DTL",2,100,1,420,300,0.99009900990099,0.882522431930693
2024-07-18,100,2,"DTL",6,100,1,420,300,0,0.772277227722773
2024-07-18,100,4,"DTL",6,100,1,420,300,0,0.801980198019802
2024-07-18,100,8,"DTL",6,100,1,420,300,0.0495049504950495,0.804455445544555
2024-07-18,100,16,"DTL",6,100,1,420,300,0.217821782178218,0.790841584158416
2024-07-18,100,32,"DTL",6,100,1,420,300,0.722772277227723,0.809715346534653
2024-07-18,100,64,"DTL",6,100,1,420,300,0.98019801980198,0.81977103960396
2024-07-18,100,128,"DTL",6,100,1,420,300,0.99009900990099,0.837716584158416
2024-07-18,100,256,"DTL",6,100,1,420,300,0.99009900990099,0.858021349009901
2024-07-18,100,512,"DTL",6,100,1,420,300,0.99009900990099,0.879737778465347
2024-07-18,100,2,"DBCD",0,100,1,420,300,0,0.772277227722772
2024-07-18,100,4,"DBCD",0,100,1,420,300,0,0.76980198019802
2024-07-18,100,8,"DBCD",0,100,1,420,300,0.0396039603960396,0.813118811881188
2024-07-18,100,16,"DBCD",0,100,1,420,300,0.267326732673267,0.863861386138614
2024-07-18,100,32,"DBCD",0,100,1,420,300,0.712871287128713,0.903155940594059
2024-07-18,100,64,"DBCD",0,100,1,420,300,0.94059405940594,0.934405940594059
2024-07-18,100,128,"DBCD",0,100,1,420,300,0.99009900990099,0.95103650990099
2024-07-18,100,256,"DBCD",0,100,1,420,300,0.99009900990099,0.960163985148515
2024-07-18,100,512,"DBCD",0,100,1,420,300,0.99009900990099,0.965887995049505
2024-07-18,100,2,"DBCD",2,100,1,420,300,0,0.782178217821782
2024-07-18,100,4,"DBCD",2,100,1,420,300,0,0.75
2024-07-18,100,8,"DBCD",2,100,1,420,300,0,0.839108910891089
2024-07-18,100,16,"DBCD",2,100,1,420,300,0.277227722772277,0.895420792079208
2024-07-18,100,32,"DBCD",2,100,1,420,300,0.386138613861386,0.933787128712871
2024-07-18,100,64,"DBCD",2,100,1,420,300,0.861386138613861,0.953125
2024-07-18,100,128,"DBCD",2,100,1,420,300,0.97029702970297,0.962716584158416
2024-07-18,100,256,"DBCD",2,100,1,420,300,0.97029702970297,0.96484375
2024-07-18,100,512,"DBCD",2,100,1,420,300,0.99009900990099,0.968111850247525
2024-07-18,100,2,"DBCD",4,100,1,420,300,0,0.757425742574257
2024-07-18,100,4,"DBCD",4,100,1,420,300,0,0.764851485148515
2024-07-18,100,8,"DBCD",4,100,1,420,300,0,0.846534653465346
2024-07-18,100,16,"DBCD",4,100,1,420,300,0.227722772277228,0.900990099009901
2024-07-18,100,32,"DBCD",4,100,1,420,300,0.336633663366337,0.935334158415842
2024-07-18,100,64,"DBCD",4,100,1,420,300,0.742574257425743,0.952042079207921
2024-07-18,100,128,"DBCD",4,100,1,420,300,0.97029702970297,0.958075495049505
2024-07-18,100,256,"DBCD",4,100,1,420,300,0.99009900990099,0.962329826732673
2024-07-18,100,512,"DBCD",4,100,1,420,300,0.99009900990099,0.965172493811881
2024-07-18,100,2,"tw",1/2,100,1,420,300,0,0.975247524752475
2024-07-18,100,4,"tw",1/2,100,1,420,300,0,0.977722772277228
2024-07-18,100,8,"tw",1/2,100,1,420,300,0,0.98019801980198
2024-07-18,100,16,"tw",1/2,100,1,420,300,0,0.976485148514851
2024-07-18,100,32,"tw",1/2,100,1,420,300,0,0.97865099009901
2024-07-18,100,64,"tw",1/2,100,1,420,300,0,0.978341584158416
2024-07-18,100,128,"tw",1/2,100,1,420,300,0,0.978728341584158
2024-07-18,100,256,"tw",1/2,100,1,420,300,0,0.978767017326733
2024-07-18,100,512,"tw",1/2,100,1,420,300,0,0.97892172029703
2024-07-18,100,2,"balanced",NA,100,1,600,500,0,0.648514851485148
2024-07-18,100,4,"balanced",NA,100,1,600,500,0,0.712871287128713
2024-07-18,100,8,"balanced",NA,100,1,600,500,0.0297029702970297,0.751237623762376
2024-07-18,100,16,"balanced",NA,100,1,600,500,0.198019801980198,0.758044554455445
2024-07-18,100,32,"balanced",NA,100,1,600,500,0.762376237623762,0.760829207920792
2024-07-18,100,64,"balanced",NA,100,1,600,500,0.99009900990099,0.758972772277228
2024-07-18,100,128,"balanced",NA,100,1,600,500,0.99009900990099,0.758663366336634
2024-07-18,100,256,"balanced",NA,100,1,600,500,0.99009900990099,0.759862314356436
2024-07-18,100,512,"balanced",NA,100,1,600,500,0.99009900990099,0.75835396039604
2024-07-18,100,2,"thomper",NA,100,1,600,500,0,0.96039603960396
2024-07-18,100,4,"thomper",NA,100,1,600,500,0,0.972772277227723
2024-07-18,100,8,"thomper",NA,100,1,600,500,0,0.977722772277228
2024-07-18,100,16,"thomper",NA,100,1,600,500,0,0.976485148514851
2024-07-18,100,32,"thomper",NA,100,1,600,500,0,0.978341584158416
2024-07-18,100,64,"thomper",NA,100,1,600,500,0,0.981435643564356
2024-07-18,100,128,"thomper",NA,100,1,600,500,0,0.98174504950495
2024-07-18,100,256,"thomper",NA,100,1,600,500,0,0.981899752475248
2024-07-18,100,512,"thomper",NA,100,1,600,500,0,0.981822400990099
2024-07-18,100,2,"DTL",0,100,1,600,500,0,0.792079207920792
2024-07-18,100,4,"DTL",0,100,1,600,500,0,0.784653465346535
2024-07-18,100,8,"DTL",0,100,1,600,500,0.0198019801980198,0.774752475247525
2024-07-18,100,16,"DTL",0,100,1,600,500,0.267326732673267,0.781559405940594
2024-07-18,100,32,"DTL",0,100,1,600,500,0.801980198019802,0.797648514851485
2024-07-18,100,64,"DTL",0,100,1,600,500,0.98019801980198,0.812809405940594
2024-07-18,100,128,"DTL",0,100,1,600,500,0.99009900990099,0.834545173267327
2024-07-18,100,256,"DTL",0,100,1,600,500,0.99009900990099,0.858021349009901
2024-07-18,100,512,"DTL",0,100,1,600,500,0.99009900990099,0.879157642326733
2024-07-18,100,2,"DTL",2,100,1,600,500,0,0.752475247524752
2024-07-18,100,4,"DTL",2,100,1,600,500,0,0.757425742574257
2024-07-18,100,8,"DTL",2,100,1,600,500,0.0297029702970297,0.778465346534653
2024-07-18,100,16,"DTL",2,100,1,600,500,0.277227722772277,0.784034653465347
2024-07-18,100,32,"DTL",2,100,1,600,500,0.792079207920792,0.790841584158416
2024-07-18,100,64,"DTL",2,100,1,600,500,0.99009900990099,0.808632425742574
2024-07-18,100,128,"DTL",2,100,1,600,500,0.99009900990099,0.829362623762376
2024-07-18,100,256,"DTL",2,100,1,600,500,0.99009900990099,0.853148205445544
2024-07-18,100,512,"DTL",2,100,1,600,500,0.99009900990099,0.877842667079208
2024-07-18,100,2,"DTL",6,100,1,600,500,0,0.777227722772277
2024-07-18,100,4,"DTL",6,100,1,600,500,0,0.784653465346535
2024-07-18,100,8,"DTL",6,100,1,600,500,0.0693069306930693,0.785891089108911
2024-07-18,100,16,"DTL",6,100,1,600,500,0.306930693069307,0.775371287128713
2024-07-18,100,32,"DTL",6,100,1,600,500,0.821782178217822,0.79115099009901
2024-07-18,100,64,"DTL",6,100,1,600,500,0.99009900990099,0.81095297029703
2024-07-18,100,128,"DTL",6,100,1,600,500,0.99009900990099,0.83539603960396
2024-07-18,100,256,"DTL",6,100,1,600,500,0.99009900990099,0.858524133663366
2024-07-18,100,512,"DTL",6,100,1,600,500,0.99009900990099,0.881632889851485
2024-07-18,100,2,"DBCD",0,100,1,600,500,0,0.777227722772277
2024-07-18,100,4,"DBCD",0,100,1,600,500,0,0.77970297029703
